"original_sentence","transformed_sentence","topic"
"Fresh design, with many of creative and beautiful templates, with stats, easy to use.One weakness : can't upload photos and pictures","design stat photo templat weakn pictur easi",0
"I just think that it could have more things.","",0
"The biggest problem is that it doesn't manage more than one website.","",0
"On the Tablet, the Quick Press widget cannot be added to a home page.","page pre widget tablet home",0
"Can't find plugins in both App and Website, Please provide it we really need it, and uploading too not working .","pleas upload app provid plug",0
"Waiting for an update to fix this bug.","wait fix bug updat",0
"I've had this app and each time I out in my credentials it says ""failed to connect"".","credenti fail app connect time",0
"All together alright but what's the point of the app if I can't upload images that I want.","",0
"Fix this for a better rating.","",0
"Can't add my self hosted account or login.","account host login add self",0
"Until then technically I can't even use the app.","",0
"You can't even find anything.","",0
"Can't paste text into posts.","",0
"Sometimes it will put the photo on and then remove it a couple of seconds later; other times it won't show at all.","time coupl photo remov",0
"I can't upload featured image to my post plus too many bugs to fix like I can't delete any Inserted Image until I go to website and edit post manually.","upload fix post websit featur imag bug edit",0
"I can't log in to my self-hosted site.","host site self log",0
"Please fix this issue soon!","",0
"I can't read Vietnamese, please fix it","",0
"The ""tips"" that show up can't be turned off and don't ever go away on whatever activity they appear on.","",0
"I can't see anything I am typing.","",0
"Not all of us use tablets and all of you app devs REALLY need to STOP disabling the full screen editor.","stop deb editor disabl app tablet screen",0
"cool but cant upload themes","",0
"I refreshed, I restarted my phone and logged out and back in again and poof, I can't even find it in the trashed section.","section poof log restart phone refresh",0
"If I touched the outside of the text box, I couldn't scroll back down to continue my article, no scroll bar for text box.","text outsid bar articl touch box scroll continu",8
"Please fix this .temporary resets password NOT LIKE .ak","pleas fix reset password",0
"I've tried to login several times, but it always ends up with a notification saying, failed to connect to Wordpress server.","fail tri pre word server say notif connect login time",0
"It was working properly before updates but now I does not upload anything, It always give fail error.","",0
"It needs to be fixed.","",0
"Just almost because I can't find a way to insert a video player using a Youtube link.","use insert tube video link player",0
"Upload of updated post fails.","",0
"I can't see the notifications from WordPress on my phone.","phone notif pre word",0
"Sometimes wp is blocked in my country, and it takes much more time to get into wp through app during that time.","countri block app time",0
"If you guys can fix this too, it would be just great.","",0
"but we need a better Uploader to Upload Media files .","unload file upload medium",0
"I was no one really using computer to post on my blog with this but with the last update I just can't upload images.","use comput post blog imag",0
"Already cleaned data and Uninstalled to install again and doesn't work.","",0
"Please fix soon.","",0
"I like this application but the problem is on the ""post"".","",0
"CHOOSE FILE button doesn't work for which I m unable to upload themes or plugins or even images.","file upload plug choos theme imag button",0
"Kindly fix it ASAP.","",0
"So that it isn't necessary for me to write the post up in wordpress itself.","pre post write word",0
"My laptop has no face Cam so I can't save a photo as my profile picture!","save laptop photo pictur cam",0
"I cannot add any more entries and when I click the left part, the only options available are ""reader"" and ""notifications"".","click add option notif reader entri",0
"more popup text entry boxes would be great instead of scrolling so much.","pop box entri scroll",8
"I wish it saved the login profiles so I didn't have to constantly key in all the details, or better yet, just allowed me to change profiles (ala how its done for gmail or drive).","allow detail save ala drive wish key mail chang login profil",0
"App is very good but you can't customize theme from here.","",0
"Will be really wonderful if that could be added.","",0
"I really like this app but I cannot get the quick press widget to work.","",0
"I feel this app needs good modifications, like there is no menu button which is used a lot by website makers.","menu feel app modif lot websit maker button",0
"Please Please Please update it.","",0
"Simple, need to manage comments and this app is sufficient enough for self hosted blog, better than browser logged in","host comment app manag log self blog",0
"I wish I could filter my posts by category as well.","wish categori post filter",0
"I can't submit my post -_- .","",0
"Pls add save button on post setting page too.","save add post page set button",0
"Every time i need to click back for this.","",0
"I would love to use this app but it does not seem to let me edit my hosted WP site.","site app love edit",0
"Fix your app!!!","",0
"Adding the more bit is fairly hit n miss, seems to overlap text if you try to insert it after you've done the writing","text overlap hit tri insert write bit",0
"A clean UI but I can't search for blogs using keywords else a good app.","use keyword app search blog",0
"Formatting of article is still missing.","",0
"Also please add image compression within app.","pleas compress app imag",0
"I can't put the main photo on a post.","",0
"I manage a news media and its really important the main photo because I can't put the photo for the preview on the headlines from the app.","headlin app manag photo preview medium news",0
"But I don't see the blogs that I follow in my reader.","",0
"I tried the new 2.9 version but can't edit anything.","",0
"Let me add stickies and then it's perfect.","",0
"Never had any problems.","",0
"Perfect for those who can't always online from PC, but want to post to their blogs everytime.","perfect line post time blog",0
"I can't upload my post and can't see all my post.","",0
"Please fix it, it's uncomfortable!!","",0
"Stats section doesn't always work.","",0
"PLEASE fix it!","",0
"Can't post.","",0
"The Android version doesn't allow you to upload featured image for posts and has a lot less options please update","allow updat upload option post lot pleas imag version",0
"Please fix asap!!!","",0
"I can never seem to do what I want with word press on a mobile grrrr!","",0
"And then the app crashes and I lost all my work.","",0
"I don't know if the app isn't working or is just pointless, but I will be uninstalling unless there is an update quickly.","",0
"I can not put videos from my tablet Nexus 7.","",0
"If they can fix that error I'd appreciate it.","",0
"The button that says""pull down to refresh"" covers the title and status of the most recent post completely, so that I cannot see the status or anything about my most recent post.","statu pull cover post titl refresh button",0
"It would be cool if you could add spaces for meta tags, keywords and descriptions, so as to improve seo.then I'd give it a 5","keyword improv add space tag descript metum",0
"Its a nice app, but I cant remove the blue line from the top of the screen, which says: Tip: pull down to refresh.","top pull tip remov app line cant refresh screen",0
"shows a few pages, but most are blank  would be good if this were sorted","",0
"I'm also having issues refreshing, as well as issues getting to the homepage.","get refresh homepag issu",0
"Don't understand why you guys like to fix something that isn't broken.","",0
"Would be nice if it stopped booting me randomly and let me log in.","",0
"1 star (down): Reader does not show posts from all blogs I follow.","star post reader follow blog",0
"Cant post my blog using my note 3.","use note post cant blog",0
"Looks like I still need to use a computer just to let me post a page.","page post look comput",0
"Once in awhile it says ""pull down to refresh"" or something obvious, I can't tell for sure because it won't let me pull it down.","tell pull refresh awhil",0
"It doesn't always keep up with the reader either but it's not as bad as when I try to update my posts, I like to see them on my phone.I liked it better before I updated it","updat tri post like phone reader",0
"I can't use the image widget because you need a URL address for your image.","",0
"If I can't manage my site as well as I can in a browser why bother with it?","bother browser manag site",0
"Gud efforts to give a great blogging experience.but freezes a lot.","effort freez lot experi blog",0
"App always shows error in publishing and deleting posts.","publish delet post error app",0
"Can't log in","",0
"Why I can't install it ?","",0
"Lots of good things about the app but that pretty much ruins it for me.","",0
"can't add photos to my blog from the app tho, I have to do it in a web browser!","app add photo browser web blog tho",0
"I wish I could clean out the spam folder though.","wish folder pam clean",12
"Please fix.","",0
"I had issues previously and learned they were due to user error.","user error learn issu",0
"Right now I can't find any flaws with this app.","",0
"Please fix this.","",0
"I can't edit my menus, pages, and categories using my smartphone.","menu use categori page phone edit",0
"I cannot edit my tabs.","",0
"No idea how you can do this without a warning so people can NOT upgrade :-(","upgrad idea person warn",0
"This app helps.but need a little touch.","",0
"There are two problems.","",0
"Cannot sync post with web version 2.","",0
"I don't need to be told every on every page I view.","",0
"Allows you to do the basic stuff when you need it on the go.","",0
"Adding photos, and altering them later is not so user friendly :-(","",0
"Would be great to be able to set that from this app.","",0
"I have been using this app for a while and enjoy posting from my phone but since the last version and after I reset my phone, I am not able to login into my custom site because it kicks me out and force close, before it worked perfect.","use app enjoy reset custom post kick forc login phone version site",0
"They were fixed with the last update, but this one made them not work again.","",0
"Please fix again.","",0
"Update: it crashed my blog.","",0
"Great way to access and add or alter your WordPress (self-hosted) site.","host site pre add word alter self acc",0
"Can you please fix that?","",0
"I upgraded the app earlier this morning and now I am unable to save any posts with or without pictures.","save upgrad app post morn pictur",0
"Please fix this!","",0
"Please correct this!","",0
"Also, the posts-refresh button doesnt work sometimes.","",0
"Love the app, it does everything I need it to do on my mobile phone.","",0
"Suggestion: please add existing tag detection to check if tag already exist as tags are typed in the Tags field.","field add type tag detect pleas check suggest exist",0
"I wish I can use them both in one app without having to sign in and out again.","",0
"WordPress app works very well, and does most of what you need or want.","",0
"Really how many people does it take to fix this mess for android users?","user fix person android",0
"I love it, however I still can't get into my self hosted site.","host love self site",0
"I'm not able to upload photos from phone's gallery into my blog.","phone upload galleri photo blog",0
"I only blog from my phone so I need these features to work.","",0
"Can't log in, period!","",0
"I tried all the three blogs I have and could not log in.","",0
"There are a few annoying bugs.","",0
"like the tip to scroll down to refresh that (1) never goes away and (2) doesn't work.","",0
"Everything is OK but I want to know how to publish a post here as I can not understand.","",0
"Reporting bugs and problems are the only way theyd know what to fix for later updates so why not try to find a more consstructive way to communicate","updat tri commun report fix bug",0
"I would very much like to be able to see changes I make to a draft on my phone when I access the site on my PC.","draft site phone chang acc",0
"But now I'm not able to publish it.","",0
"and I m unable to acess it.","",0
"now I cannot access my blog so I m leaving it.","",0
"This app is pretty good but I wish it would have more features","",0
"Please keep the tag editor on the same page and not on different screen.","tag pleas editor page screen",0
"Cant reply or post to my blog.","",0
"All information is correct, and yet I can't get into my own account.","",0
"Good for peaking in at my site and viewing sites i follow but i wish it had more posting features!","wish follow peak view featur site",0
"Used it a lot, but the recent version lacks the multiple logins .","multipl login lot lack version",0
"Just couldn't find the time to make use of it while I had it installed on my phone.","",0
"Cant beat you wordpress.","",0
"That was the only previous issue I ever had.","",0
"I have an HTC ONE and I can not login with this app!!!","",0
"Please fix this and I Will give 5 stars.it keeps saying username or password is incorrect but that is not the case.please fix this!!!!!!!!!","star name say fix pleas password",0
"I love this app, but I wish that drafts would sync as well.","wish app love sync draft",0
"Love the app but with the latest update, the pull down refresh feature never works on my HTC One.","pull love updat app featur",0
"Can't open dashboard, no disqus, no drafts from contributing authors.","author dashboard contribut draft",0
"Its quite stable but add more features into it.","",0
"It's hard to believe that one can create full-featured web content with such ease on a mobile device.","creat devic believ content eas featur",12
"On top of all that, I searched the internet for help, and the only possible solution needed my device rooted before all this, and search some hidden directories, but it comes to happen that there are lots of people who doesn't even know what is to root an android device.","root top directori devic solut lot search person happen help",10
"Can't afford it right now.","",0
"Freezing a lot though.","",0
"When you add multiple images to a post, the spacing between them is inconsistent.","post add imag space",0
"I can't access my blog via the app!","",0
"Please fix this.","",0
"The app is useless if I can't see my blog on it.","",0
"If you are trying to use it as your first choice, prob not a good idea cause your might want to adjust the settings or plug ins might be a little wonky and that's not wp's fault, it's the proprietary companies that slice up the original wordpress cms.","fault compani tri wonki pre word plug choic adjust idea slous caus set prob",0
"Sorry Sir to fOr Contacting hEre I did nOt fOund any feedback Option in yOur website islamicbooks library.","sir found contact option slamic sorri feedback",11
"I need a BoOk    in urdu.","",0
"I didn't found any where this boOk except Arabic language :'(.","",0
"Any ideas re: fixing that?","",0
"Please fix this.","",0
"Great app for when you're on the road and want or need to update your blog.","road blog app updat",0
"Has caused the app to not work anymore.","",0
"I am getting constant upload errors - used to work fine.","",0
"Once you're used to this keyboard you won't be able to use another","",0
"Amd now the stats won't refresh, it's slow and buggy.","mad refresh buggi stat",2
"It does not want to go trough my self hosted blog what might be the problem ?","",0
"I cant even log in, seems to be an issue for many.","",0
"Now it no longer works as tells me theres no network connection.","",0
"If you just put some few options then it will be better than ever.","",0
"I can't upload media!","",0
"No matter what I try, it just won't upload.","",0
"Kinda defeats the purpose of being able to stay connected if I can't upload pics Plugin support is minimal to non existant too.","kinda purpos defeat plug support pica stay exist",11
"Please fix!!","",0
"Can't upload media and many other shortcomings","",0
"wish it was easier to get new posts with text+images formated as easily as windows desktop version.","wish format window post desktop imag version",0
"It has a minimized interface so you can't do everything you can do on the web, but its pretty good for every day posting and reviewing your content.","interfac day post web content review",0
"So I used to be able to at least tweet the pages on my site and I can't even do that now.","",0
"I get an error saying my post failed to ""upload"" almost every single time now.","fail upload say error post time",0
"It would be useful to have the ability to add featured image to posts as well as font controls (size and color)","size add font post control color abil imag",0
"I can't understand why would you create an apps that not meet the purpose?","pap creat meet purpos",9
"I cannot publish the the entry that I've been working for days.","",0
"My biggest problem is that this app doesn't push comment notifications to my phone, which is one of the main reasons I got it!","reason comment app notif push phone",0
"I have WP for my BlackBerry too and this Android one is also good but I have problem with the drafts.","",0
"And customizing the layout with photos from my tablet is impossible.","tablet layout custom photo",0
"The ""Drag and Drop"" requirement to load local photos is impossible from a tablet :(","load photo requir tablet drop drag",0
"The img src is not capturing the correct text when adding images.","text correct captur arc imag",2
"No matter which network I choose, simply can't log in to my account.","choos matter log account network",0
"Repair it and maybe will gave you 5 stars.","",0
"Cant log in even after changing the password to comply with new app and no resolution.","compli resolut app log chang password",0
"Please try and include sticky post function in the next release","function tri includ releas post pleas",0
"Trying to create a blog and you can't customize anything!","tri blog custom creat",0
"It is nice to have this when one is missing their laptop.","",0
"I would like to see more functionality and see it more in line with the wp site.","",0
"I would also like to see multi window compatibility with my note 3.","",0
"Can't find the f.ing publish button!","",0
"Just not to fond of the way the blogging works.","",0
"It won't update so I can't use it to write posts on my new blog.","blog post write updat",0
"It would be great if it worked.","",0
"And it deletes my work when I try to back out and figure out where I went wrong.","",0
"I can't believe this amateur crap is associated with WordPress, the biggest blog platform.","crap pre word associ believ platform blog",11
"Cant log in.","",0
"Also can't seem to add photos from dropbox.","drop box add photo",0
"One doesn't appear unless I search for the specific url every time and another won't appear at all- it's a private blog but was always available on my iOS the wordpress app.","pre app word search blog appear time",0
"But the problem is there doesn't seem to be a guide for the icons on the app.","",0
"Please Add All Blog Publishing Icons","publish pleas icon add blog",0
"I am in a country where I can't access a computer which is why I PAY for wordpress; great app reviews.","countri pre word comput acc review pay",0
"Even their help services are not much help in fixing the situation.","fix situat servic help",0
"When revisiting the app today what went wrong, it refreshed itself, causing me to lose all the changes I'd wanted to do.","lose revisit app chang caus refresh",0
"I haven't found anything on the desktop version that I can't do on the mobile app.","found app version desktop",0
"Please fix this app.","",0
"But it always fail to open blog inside the app otherwise great app.","",0
"There are so many errors, such as the menu options disappearing, especially if the blog post is over a few sentences long, thus forcing me to delete the content.","menu forc disappear option error post blog sentenc delet content",0
"It also won't allow me to copy the text so that I can save it.","allow text copi save",0
"This is a terrible, terrible app and I will never use it again.","",0
"I can't seem to upload or create new blogs.","",0
"It won't show any of my posts, it can never ""retrieve"" my notifications & it logs me out constantly.","notif post retriev log",0
"Cant open the apps keep no respond.","",0
"Can't log into my account.","",0
"Can't post photos and the layout is unnecessarily confusing.","confus layout post photo",0
"I tried it again with my new phone and now basic formatting doesn't even work for fonts.","format tri phone font",0
"I m not able to download it.","",0
"I can't approve them.","",0
"Moderating comments is exactly what you want to be able to do on your smartphone, but this app has been ""unable"" to do that for at least a year i think.","comment phone app moder",0
"No app should be underestimated","",0
"Notifications are very scattered, some comments load as comments I've had from days ago while others won't load at all.","load comment notif day",0
"The TEAM at Wordpress though persevered in helping me, especially Dan (if you need the name of the guy who worked it out).","persev name pre word guy team help",0
"So great app, but I guess you still need to be guided through it.","",0
"Please add an option of uploading songs to your blog.","pleas add option song blog",0
"Nexus 4 running kitkat - cannot upload posts.","",0
"Also, I hate how you can't delete your account.","",0
"Once upated, I cant post anything.","",0
"It'd be great!","",0
"All of a sudden I am unable to post anything?","",0
"Features of the website can be added.","",0
"It doesn't work with self-hosted, even with Jetpack installed.","host jet pack instal",0
"Great for quickly adding a post, easy to use & share links to your blog.","share post link blog easi",0
"I couldn't even edit drafts on my Samsung 10.1 Tablet 2014 edition.","",0
"i would like to have this as my personal choice for keeping a blog!","",0
"cant link direct to facebook anymore and worst, the header or my dashboard doesnt appear in my facebook when i tried linking it through the web","dashboard direct tri header web worst link book appear",12
"There are so many bags I cannot even name!","",0
"I cannot upload any photo, the scale of new post creation page is over sized that I can't see all the options.","creation photo option post scale page",0
"Finally the app crashes all the time.","",0
"I just wish the dashboard could be accessed easily, without going through so many menus.","wish access dashboard menu",12
"I would like to have the option to switch between normal view and html tag view.","tag option switch view",0
"And i am not able to rply to coment on self hosted site.","comet host self pli site",0
"Plz fix it","",0
"I've tried on multiple occasions and still the same problem, yet I can log in online just fine its just a app that wont let me log on.","tri app fine log line occas wont",0
"Need to be able to set a featured image like you can on the web","",0
"Android app is pretty annoying, keeps saying my facebook isnt logged in to share my posts, then wont allow me to log in, the screen doesnt fit and cant click on anything properly its like a webpage trying to be viewed in a phone and it makes my bloggibg life very tedious on the go","allow fit life screen tri click app share annoy log view say post cant book page phone wont",0
"In my top post and pages if we click it we can't edit it but just open it via site.","page site click post edit",0
"Version 2.6.1 is giving some errors.","",0
"-Feature article is missing","",0
"If you use Android and you recently completed an Android update, I am finding that I need to uninstall and then reinstall many of my apps, including WordPress.","instal pap updat pre word includ reinstal complet find",0
"Please fix the bugs.","",0
"I know I can do that on the site but it would be nice.","",0
"I can't find one in the Play Store.","",0
"Am I missing something?","",0
"this app is very slow.","",0
"the themes.in comp can edit the menu bar.but this.app sucks this app is good, but it is needed to be fix  I think ill just use the wordpress in my net.","menu bar net pre app word suck theme ill comp edit",0
"The last update was great, but still cant search for blog names, just tags.","updat name tag search blog",0
"Version 2.6.1 seems to have fixed the upload error issue.","error fix version issu",0
"And yes I am logged in to my Wordpress account,  Also, the new interface requires more steps just to send a simple post as the post settings have been moved to a separate page for no apparent reason.","interfac send reason step pre move word log requir post page set account",0
"Having a Samsung Note2, it's easier to use Chrome to do what I need.","",0
"Please fix it","",0
"Since I last updated the app I can no longer add pics or compose and send a post without getting an upload error message.","send updat compos add app error post pica get messag",0
"Please fix this issue.","",0
"I just wish it's easier to link the account to Facebook and Twitter.","wish twitter link account book",12
"Posts can't be retrieved,  can't even publish a new one.","",0
"It had a problem uploading my work","",0
"I spent hours to write a post  but when I pressed the publish post button  , it showed an error saying failed to upload post .","fail press upload hour error post say spent write button",0
"Please fix","",0
"Reply on comment doesn't work at all.","",0
"It won't update any of my posts even if I have wifi also won't post my posts.","",0
"After the update I can't see the blogs I follow.","",0
"Since updating the app, it had failed to work.","",0
"This no longer works with self hosted sites using latest version of WordPress.","use host pre word self version site",0
"I've been unable to use it for a while now because a bug was introduced that means I receive a 'cannot serialize null' error message when uploading posts because the jpg file extension is in upper case.","serial messag jog file introduc extens mean error post receiv bug",1
"This app is easy to use and there is no issues at all.","",0
"Also, an easier way to search for blogs to follow by name and an easy way to access a list of followed blogs would also be nice.","follow name list search blog acc",0
"Please check it witch blue box","pleas witch check box blue",9
"I was logged out from WordPress app and now I can't find any of my blogs.","pre app word log blog",0
"Please fix!","",0
"please fix it, i just need to change the title, not to re-post again.","pleas titl post fix chang",0
"gosh it's too complicated 4 me, I just can't figure out how to write my own, being told to add blah.blah","blah figur add complic gosh write told",6
"Why can't I edit in WYSIWYG?","",0
"It won't even publish simple text posts without refreshing several times.","refresh text post time",0
"Before the update when I pressed 'View Site' it would show me my blogs, but since the update it won't refresh notifications, won't let me view my blogs also reader will not work as well.","updat press view notif blog refresh reader site",0
"I get a weird post upload failed error and as a result lose my local drafts.","lose fail upload draft result error post",0
"Really can't use this app anymore.","",0
"PLEASE FIX IT!","",0
"On my way to uninstall Can't get there fast enough!","",0
"Since the update, it keeps shutting down and won't let me post.","",0
"How can i do that?","",0
"I can not upload videos!","",0
"I was having a few issues with the December 6 update in the photo department which was solved in the new system for media, thank you.","thank updat ecemb photo medium solv depart system issu",0
"Can't even upload a post with picture on it.","",0
"Says ""failure.blah.blah.blah"" And the media section can't even upload a thing.","medium blah upload failur section",6
"Please fix this app.","",0
"I've been getting the system message: Post Upload Failed: Sorry, an error offered while uploading the Post.","fail upload offer error post system get messag",0
"Cannot serialize null.""","",0
"How do I fix this?","",0
"terrible update.I can't even upload my post with photos","",0
"Keep getting errors when uploading media, app does not run smoothly anymore.","upload app medium error run get",0
"Many things & plugins are not working even i am not able to visit my own page through this app.","page app visit plug",0
"Wrote a whole post: the app can't upload it, it just sits there as a local draft.","sit wrote app post draft",0
"Can't access stats, or update the blog in any way.","updat blog stat acc",0
"WordPress is completely impossible; I've spent hours trying to make it work on several different occasions.","tri pre word hour occas spent",0
"I would pay for a space if I had used it all, because I understand that a good service can't be free, but this isn't good service.","space understand servic pay",3
"Please fix this problem so I can write my blog!","pleas fix write blog",0
"I wrote a long post, now I keep getting an error saying I can't upload it because I have the wrong username or password.","name password user say error post wrote get",0
"Every time I re-login I get the same issue.","",0
"People are bugging me to make new posts but I can't post them!","",0
"I cannot refresh any stat or notifications and since today I cannot even refresh the reader.","notif refresh reader stat",0
"I can't get draft posts to sync, for one.","",0
"The app is great but I cannot set featured images or use my third party plugins like seo by yoast.","toast app plug parti set imag",0
"Almost perfect.if you could make everything work on mobile just like on the web.would be nice","",0
"Also, as of Feb 2014, the app fails to upload any new posts or changes.","post fail upload app chang",0
"Now I can't post.","",0
"This works well if you just need to do very basic updates and limited formatting.","",0
"However it is missing basic formatting commands (or they are hidden so that I can't find them) to justify text.","miss text format justifi command hidden",8
"Overall it does what it needs but little more.","",0
"Wish you hadn't changed the way the post is written.","wish written post chang",0
"Nice interface but please address this issue.","pleas interfac addr issu",0
"Problem (I can't download it.)","",0
"I was unable to publish drafts I'd written.","",0
"That is still occurring as of 1/31/14 so I'm not certain I'll use mobile any longer unless it's the android that's the issue.","",0
"I just cant get enough of WP","",0
"It does what you need it to do.","",0
"The menu always appears and can't get rid of it when viewing.","",0
"Easy to post and navigate, but would be nice if it supported custom post types.","custom support post type navig",0
"Thought it would be good to work on my page that I have hostes on WordPress,  but cant.","page host pre cant word",0
"Wish I could.","",0
"I was just able to posts blogs from my Note 2 on the 16th of January,  as of last night I am unable to post from my phone as I keep getting the error.","night error post blog note phone get",0
"Every time you guys start to fall behind a little I know It won't be too long before  you're up there back In pole position again Go team!","posit guy start team fall time",8
"Would like to be able to upload videos without upgrading to a plugin called ""videopress""","upgrad upload call pre plug video",0
"This app doesn't work when two step verification is enabled on a self-hosted WordPress blog.","host pre app word enabl self blog step verif",0
"I have friends that have a blog that I want to follow but I can't find a way to look for them in the app.","follow friend app look blog",0
"I think this is awesome having the whole WordPress interface simplified","interfac pre word simplifi",0
"I can't access my self-hosted blog from this app.:(","host blog app self acc",0
"I'll get a call that there is a spelling error and I can fix it right away from my phone.","fix phone spell error call",0
"Love the app; it would be even better if the default upload was set to Draft rather than Publish.","love publish upload app draft set default",0
"I can't get this to connect.","",0
"I cant upload posts with the app.","",0
"It says error in header or something like that.","",0
"And it isnt working anymore.","",0
"Basic features are missing here.","",0
"And there are bugs.","",0
"Many times I cannot see recent comments and posts.","",0
"Cant even publish posts, error occuring all the time.","error post occur time",0
"Everytime I try to do something, anything at all, it crashes.","",0
"PLEASE FIX","",0
"This is on a Note 3 so I think it should handle this, what is wrong with this app, should I apply on my computer and then add the app?","handl add app comput appli note",0
"Also, I cant see any search option.","",0
"This app needs to be abit more simple for beginners.","",0
"I have installe this app and i could not even register, i have tryed many diferent user names and p.w including the ones the app suggested  and still shows the message  ( this username and password already exists) .","instal name app includ user tru exist suggest password regist messag",0
"When i upload, it said couldn't load image.","",0
"Can't log in for my self hosted sure.","",0
"However, I'd like to be able to filter my posts.","",0
"I liked the simplicity of the app previously, now I have no idea where to find what I need.","idea app like simplic",12
"And cannot upload pictures as it freezes up.","",0
"I gave this app 4 out of 5 stars, now I have to drop one because I can't upload pictures on my tablet.","star pictur drop app tablet",0
"I need to upload pictures so that I can post them.","",0
"Slow, and crashes every time I try and do a new post","crash post tri time",0
"Can't access appearance options.","",0
"I can't upload my post from android.","",0
"I can't upload my post from android.","",0
"I am unable to view my statistics.","",0
"Does not show any value.","",0
"Could you please fix","",0
"Epic epic fail.","",0
"It's working, but the problem is when I view it on PC, the paragraph format following mobile format and it's not beautiful.","paragraph format follow view",0
"Please fix it.","",0
"Pls fix the login page i cant get the forget password icon","icon cant fix page forget password",0
"Couldnt connect to my account.","",0
"Plz fix","",0
"The app is great just that maybe support for adding plugins would be awesome.","",0
"Log in problem had since been fixed, but now it won't update.","",0
"Really thought this would be great but it wouldn't let me start a blog with the details already held for me!","detail start held blog",0
"Can't manage drafts !!","",0
"You cannot upload a video to your blog.","",0
"Apart from this, something that is definitely required is the ability to view ""All Posts"" under ""Posts"".","abil requir post view",0
"Please fix.","",0
"Comes up blank and when I try to refresh, it says ""Sorry, notifications cannot be refreshed at this time.","tri notif refresh time",0
"How long is later, because I have tried months later and still have the same problem.","",0
"No validation, doesn't work.","",0
"Next, if I open the app again, it doesn't show any indication of the ongoing process which doesn't give me any kind of update (of whether the new blog got completely/half way uploaded/or cancelled).","updat cancel upload indic app proce blog",0
"I cant accees my contents.giving error ""ssl hand shake aborted""on my galaxy grand","hand give abort error cant shake isl galaxi content",0
"I tried making an account, but when I clicked Start Blogging it loaded and went back to the exact same page!","load tri click blog page account",0
"Please fix I really want to use this!!!","",0
"I can't see the reader or notification option.","",0
"You should add more features to make it user friendly.","",0
"I have issues on my tablet with the widget every so often cuz it tells me the app isnt installed.","instal app widget tablet tell issu",0
"If this is fixed it would be great","",0
"I try and try to add a second, but the app zooms through the sign in process without allowing me to change the information (thereby adding the other blog).","allow tri inform app add proce zoom chang blog sign",0
"Adding pictures and videos is easy.","",0
"Since today it give me a message that cannot connect to server due to some Java error!","connect error ava messag server",0
"Can't upload.","",0
"The app in it's previous form was quite close to being perfect however I seem to be having problems adjusting to this one.","",0
"I can't see featured image option on Htc one.","",0
"The updates fixed what went ga*zoink thank goodness!","zoink thank fix goodn updat",0
"Please fix this.","",0
"Just got new Droid Maxx and now this app keeps saying it can not connect to server.","max druid say connect server",11
"Anyone else having same issue?","",0
"WtH cannot download this and I miss it!","",0
"Plz provide a way to edit my profile in this app asap","asap app provid profil edit",0
"Please fix","",0
"Easy to use and has all the tools you need to manage your blogs on a tablet!","tool tablet manag blog",0
"12/19/13 - I can't finish posts, or upload them, to be scheduled or published.","publish schedul upload post",0
"Get error message: Could not connect to server.","",0
"Can't even search anything.","",0
"Please fix the reader!","",0
"I cant download it.","",0
"It also won't let me view my stats, pages, or themes.","page theme stat view",0
"I would give all 5 if they could add a feature of publishing author name for multi author blog.","multu publish name add author blog featur",0
"I asked to fix ASAP via the play store & on same day it was sorted.","store day fix sort play",8
"I am unable to open any blogs on the reader for Android app.","",0
"I love this app, however, not sure if its to do with the latest Android update of not, but the reader no longer works.","app love reader updat",0
"Cannot link from blog reader to blogs I read.","read reader link blog",0
"Lots of times my reader will load new posts but I can't read the entire entry.","load post lot read reader entri time",0
"Please fix?","",0
"Please allow us to increase your timeout value.","allow pleas increas valu",0
"I'm sorry but i don't do blogs so i have to uninstall.","",0
"Am I missing it?","",0
"If I click on the ""view profile"" button in the email, it takes me to their gavatar where I cant follow them back nor like any of their blogs.","follow click view avatar email cant blog button",0
"If I use the WordPress app on my phone, I cant find the reader or figure how to access people who have liked a blog.","figur pre app word cant person like blog phone reader acc",0
"Can't get any historical data on total views.","",0
"Cant see stats details until the next day and then it's a hassle to click ""yesterday"" for each detail.","yesterday detail click day stat hassl",0
"Newest update seems to cache stats for way to long,  I cant see today's till tomorrow","till tomorrow cach updat stat cant",8
"It is never able to load my posts or pages.","",0
"Plz fix!","",0
"Cant upload posts with images.have to upload img after through Medoa tabs within the app to work, otherwise post upl fails","fail upload app medium post tab imag",0
"But once I've opened a blog, I can't go back to see my other blogs, and I'm usually stuck in a blog that isnt the one I was originally trying to post in, and hitting the back button closes the app instead of taking me back to a place where I can see all my blogs!","tri hit close post stuck take blog button",0
"Cannot use gravatar portion on my Android because of the changes on the site.","android avatar chang portion site",2
"Updated on 11/25/13.spent 2 hours typing a blog post and inserting photos just to get an ""error"" and no upload.","updat insert upload type photo hour error post blog spent",0
"Can not support multiple blog.","",0
"Still waiting to hear as to why stats isn't working for most people.","wait person hear stat",9
"I also can't approve or reply to comment from my Galaxy S4.","approv comment repli galaxi",0
"Still doesn't work.","",0
"Works great for when I'm not at my PC but need to work on my blogs","",0
"Same problems.","",0
"Cannot compare well.","",0
"Using the app, tried to sign up but after accepting username it said password too short (14 characters!!)","use charact accept name tri app password sign",0
"Can't get past the sign up page.","",0
