"sentence","category","transformed_sentence"
"I used to be able to fine what I was looking for.","OTHER",""
"not anymore","OTHER",""
"Don't get me wrong, i love this app!","INFORMATION GIVING",""
"Its just when I search up songs to put in my playlist, rarely I'll find the actual song.","OTHER","play search list song"
"80% of the time I just find a cover by some random person, or a remix of the song, and its getting really annoying!","INFORMATION GIVING","time cover song get person remix annoy"
"Please fix this!!","PROBLEM DISCOVERY",""
"Hi everyone i knw we r all angry that they ended the youtube download bt its nt their fault.","OTHER",""
"Its just like some terms hve to be obeyed.","OTHER",""
"And yh i guess if u want it you should just go to the link they gave and download the new version.","OTHER","version gue link download"
"I am using it and it allows youtube downloads.","OTHER","use tube allow download"
"So ppl out their reducing their stars lets just download thenew version.","OTHER","reduc download version star"
"And to u frostwire software developers i love you app thanks for making it.","OTHER","love frost app wire softwar develop thank"
"One the best app I ever downloaded so far, Fast, easy and very useful!","OTHER",""
"Wow","OTHER",""
"Love it defantly download it now","OTHER",""
"When I search song can't find original versions of songs","PROBLEM DISCOVERY",""
"I wish the update didn't take out the YouTube search because with the YouTube search, i found all my songs i was looking for.more i use s different app.sorry","FEATURE REQUEST","search song sorri app wish updat found look tube"
"the best","OTHER",""
"Is there a way I could search for youtube videos again  the newest version won't work","PROBLEM DISCOVERY",""
"Awesome","OTHER",""
"Not good unlike before!","OTHER",""
"Why what happened?","INFORMATION SEEKING",""
"Yeah you can download music but it constantly crashes my entire phone and i cant fix it other than deleting this app that i got 5 minutes ago","PROBLEM DISCOVERY","minut fix app download cant phone delet crash yeah music"
"I just want to say to the FROSTWIRE COMPANY AND FROSTWIRE.","OTHER",""
"COM THANKS YOU MAKE ME SMILE EVERY DAY","OTHER",""
"Dam good app","OTHER",""
"My network patent that","OTHER",""
"If I search a band I like all I get is DJ remixes and it's just stupid, I can't get any song that I want and it's just useless","PROBLEM DISCOVERY","remix search band song"
"Its alright","OTHER",""
"It's pretty good but I don't like how u can't preview a song before u download it","PROBLEM DISCOVERY",""
"Why can't I listen to the song before I download it?!","PROBLEM DISCOVERY",""
"this app is really good but the problem is.","PROBLEM DISCOVERY",""
"after I downloaded the song & play it.","OTHER",""
"still good.","OTHER",""
"& a few minutes ago when im trying listening with a same song.","OTHER","minut listen tri song"
"It cant play it anymore.","PROBLEM DISCOVERY",""
"This app has my phone running to slow","OTHER","phone slow app run"
"It takes a lot of time to get the app","OTHER",""
"Cant get YouTube searches","PROBLEM DISCOVERY",""
"Its good but could be better","OTHER",""
"It works but i havent learend how to use it well","INFORMATION SEEKING",""
"Fuck as my shit","OTHER",""
"Music is good and injoyful","OTHER",""
"I'm not liking the update try look up a artist and doesn't show up.","PROBLEM DISCOVERY","tri look like artist"
"Everything","OTHER",""
"At first this app was amazing!","OTHER",""
"But something happened and no matter what I search it doesn't give me any songs from YouTube source and those are the best quality ones,","OTHER","search matter song qualiti happen sourc tube"
"It is okay but it make my phone frez up don't like that at all.","OTHER",""
"I will like it fix plz","INFORMATION GIVING",""
"Fav music!!!","OTHER",""
"All my data was being used for this app and i wasnt even using it.","OTHER",""
"Now i got to pay for going over my data","OTHER",""
"Search engine sucks.","OTHER",""
"Hard to find songs.","OTHER",""
"The MP3 sounds like it was recorded by a cell phone.","OTHER","record cell sound phone"
"Too many covers.","OTHER",""
"AWESOME","OTHER",""
"I didn't get anything I searched for.","OTHER",""
"This app is filled with covers and 'DJ mixes'.","OTHER","fill mix cover app"
"This app is absolutely horrible!","OTHER",""
"Hi","OTHER",""
"Can't find any music","PROBLEM DISCOVERY",""
"Y too many remixes","OTHER",""
"Almost ruined 2 phones getting this app.","OTHER","ruin phone get app"
"It makes my phone glitchy first it was the galaxy s5 thought the phone was just messing up then got the note 4 and got this app again and my phone started doing it again.","OTHER","galaxi note app mess glitch phone start"
"Stay away from this app.","OTHER",""
"Its da bomb.","OTHER",""
"Boom im lovin it like mikky d's","OTHER",""
"Love it got all the songs i want and fast to download","OTHER","song love fast download"
"Tnx 4 this application:-)","OTHER",""
"You're boy littemash is here and man is this a great and awesome app you can hear this music even  offline its awesome and great 10/10 no joke bruh","OTHER","app brush hear line awesom liter joke music"
"Used to be a sweet app, now I try to just search for a song or video, and search results are empty.","OTHER","search song result video app tri"
"What crap did you ppl do to this once awesome app?","INFORMATION SEEKING",""
"Whatever u did, it is JUNK now.","OTHER",""
"I wanted to download ""muse-supremacy"" i found a video game version.","OTHER","download version game supremaci found muse"
"AND IT'S SO COOL!!","OTHER",""
"One question I've always wanted to know, why did it get changed from lime wire?","INFORMATION SEEKING","question wire lime chang"
"It froze up  my whole phone and I was very disappointed.","PROBLEM DISCOVERY",""
"It worked for the first 2 min then froze my phone up","PROBLEM DISCOVERY",""
"I can't say anything!","PROBLEM DISCOVERY",""
"Wondering if it will ever be like it was before removing YouTube?!","OTHER",""
"PLEASE go back to like before!","OTHER",""
"When I try to download a song I heard on the radio before.","INFORMATION GIVING","heard tri song radio download"
"I get the version that's not from the artist but some wannabe that sings over the songs music.","OTHER","song wannab artist version sing music"
"I think I have the song until I realize it's someone else and not the artist that originally did the song.","OTHER",""
"Allows me to download all my favorite songs.","OTHER",""
"Thanks for an awesome app!!!","OTHER",""
":-)","OTHER",""
"Best app in history","OTHER",""
"Would give more if it didn't give my phone a virus:/","OTHER",""
"The first time I started using this app it had lots of links from youtube now there is no links from youtube","OTHER","time app link lot start use tube"
"Getting better I must say","OTHER",""
"please bring back lime wire everything else sucks","FEATURE REQUEST","bring pleas wire suck"
"Best video doenloader","OTHER",""
"I've just downloaded this app not to long ago.","OTHER",""
"Have had some minor problems  but overall I'm able to fine the songs that i couldn't find with any other app and it's pretty easy too.","PROBLEM DISCOVERY",""
"I a free that this is the best app for music because Pandora doesn't always give what u want and on frostwire you could down load it and listen to it with out internet","OTHER","frost app wire andora load listen music"
"Doesn't have all songs I want","OTHER",""
"This is the best app I've used and this app is beast","OTHER",""
"Didn't get the songs I wanted.","OTHER",""
"Ok so ive tried downloading sevral songs but they never pop up in my music play some of them did like the first three but ever since them none of them have downloaded","PROBLEM DISCOVERY","pop song none download play music"
"Sazid","OTHER",""
"Instantly made my phone slow and unresponsive.","OTHER",""
"Will not download again.","OTHER",""
"Some of my songs were gone after I finished downloading them.","OTHER","song finish gone download"
"If you could fix it, I might give a 5 star.","PROBLEM DISCOVERY",""
"But if you don't, I'll uninstall this","OTHER",""
"good","OTHER",""
"Great Downloader.","OTHER",""
"Torrents.","OTHER",""
"Magnetic links.","OTHER",""
"Searches.","OTHER",""
"Downloads.","OTHER",""
"Diss onryy","OTHER",""
"This app is great, don't give it a low rating due to copyrighted material, that's not something they can change!","INFORMATION GIVING","rate materi chang app copyright"
"They have a huge selection of every genre!","OTHER",""
"Nice job!","OTHER",""
"Is there any way to listen to the song before downloading it?","INFORMATION GIVING",""
"Thanks.","OTHER",""
"This app was god but then eventually started to crash.","OTHER","god start app crash"
"Don't get it!!","INFORMATION GIVING",""
"Loved the app a few months ago but now can't find any of the songs I want.","PROBLEM DISCOVERY","song love app month"
"I found all my music and they're all in pretty good quality.","OTHER",""
"Couldn't really up load songs I really wanted but I did get plenty of ofters so it's ok I would recommend frost wire to a friend :-)","PROBLEM DISCOVERY","song frost wire friend plenti recommend ofter"
"Sucks","OTHER",""
"The wrong artist pops up and not enough music","OTHER",""
"It sucks.","OTHER",""
"I can't download any music at all!","PROBLEM DISCOVERY",""
"It suked","OTHER",""
"Nice","OTHER",""
"It's horrible u can't test the song to see if it's a horrible fan remix I wasted I think a WHOLE GIG ON Uptown funk and I didn't even get the real song HORRIBLE","PROBLEM DISCOVERY","song funk fan wast remix gig horribl"
"Love it!","OTHER",""
"Does nothing but open your phone to everyone else.","OTHER",""
"Every phone I get first app I downloaded is frostwire  because this is a great for music","OTHER","frost app download wire phone music"
"Used on all my phones but wont work on this one.","OTHER",""
"I download the extra peace and cant open it so no music is showing up","PROBLEM DISCOVERY",""
"Still having freezing issues and I can't find a lot of the older songs that I like","PROBLEM DISCOVERY","issu song lot freez"
"Doesnt have the songs i want","OTHER",""
"Wish I found all music I searched for but great app.","FEATURE REQUEST","app found search music"
"Best one yet","OTHER",""
"It used to give me music to download off of youtube it no longer does that now","OTHER",""
"I can find the song but can't download?","PROBLEM DISCOVERY",""
"Why?","OTHER",""
"Awesome","OTHER",""
"The music u want is not there","OTHER",""
"It doesn't have any songs that I actually want and have downloaded off of here before","OTHER",""
"I like this app but lately its been making me mad.","OTHER",""
"All the songs are remixes or covers now you can rarely find an original version","INFORMATION GIVING","cover remix song version"
"It valid","OTHER",""
"This app went from awesome to useless thanks for wasting my time!!!","OTHER",""
"I paid for spotify instead best thing ever!!!","OTHER",""
"works perfectly, I can download things from songs, full albums, to movies.","OTHER","movi song album download"
"thanks!","OTHER",""
"(:","OTHER",""
"I used to love this app!","OTHER",""
"But since I updated it, a lot of my music goes from the ""my music"" section (undownloads) and reappears in the ""Transfer"" section.","INFORMATION GIVING","download reappear section updat transfer lot music"
"So I thought, no big deal, I'll redownload it.","OTHER",""
"Except, now none of it is download when I try to Resume my transfers.","OTHER","transfer tri none resum"
"Even  with new searches.","OTHER",""
"Please fix or I will be resorting to another app.","PROBLEM DISCOVERY","pleas resort fix app"
"Really easy and fast and u can easily download songs","OTHER",""
"I love frost wire love it","OTHER",""
"People upload their shity freestyle as the real song.","OTHER","person song upload freestyl"
"Stop it just stop","INFORMATION GIVING",""
"I was actually excited for downloading it since i was reading the comments,  but when i try to look for the song it didnt come out.","OTHER","comment song download read tri look excit"
"And when i wanted to play it , it wont let me.","OTHER",""
"I search  a song and it won't find it And I tried getting the new version but I can't  so yhea I really don't want to delete it but I just might have to","PROBLEM DISCOVERY","search song get version tri delet"
"U have to dig for the real songs and there is no preview","OTHER",""
"Yall scared of Google play rules okay  that's why everybody deleting this including me","OTHER","scare tall play includ okay delet rule"
"I downloaded like 10 movies and then as I watched one movie.","OTHER",""
"I noticed that a few of the movies weren't in my library.","OTHER",""
"I thought nothing of it and then I watched another and then same thing a few more movies were gone.","OTHER",""
"Now I only have one movie left.","OTHER",""
"I haven't deleted the app or any files.","OTHER",""
"The folders for each movie is still in my files but the actual movies are gone.","OTHER","movi file folder gone"
"I dont know what happened, frostwire used to be excellent.","OTHER",""
"I dont know what did they do.now i cant get any search results.","PROBLEM DISCOVERY",""
"searching for songs leaves no result.","OTHER","leaf search result song"
"they should of left it alone!","OTHER",""
"It was FINE the way it was before, it sucks now!!","OTHER",""
"Never gave me the song i wanted.","OTHER",""
"Always a weird version.","OTHER",""
"sound quality was horrible","OTHER",""
"Don't find the right songs","INFORMATION GIVING",""
"Just a bunch of junk.","OTHER",""
"It will not let me search any songs.","OTHER",""
"Ive uninstalled and reinstalled multiple times and still wont work.","OTHER","time vie reinstal instal"
"And when i do try to download a song it wont show that it is downloading and will never download.","OTHER","tri song wont download"
"I never thought i would end up hating frostwire but i do","OTHER",""
"Good job you smart people (:","OTHER",""
"No music","OTHER",""
"Laggy as fuck,too many random shit cant find what i want fuck this trash app.","PROBLEM DISCOVERY","app leggi fuck cant trash shit"
"I like the appt I just wish it would give me an option to listen to a preview before downloading the song.","FEATURE REQUEST","song download option apt preview listen"
"Every time I look up a song it gives me a thousand remixes and I have to download a few before I can find the original version.","INFORMATION GIVING","time thousand song download version gife remix look"
"No good","OTHER",""
"This app sucks now.thanks alot a holes","OTHER","suck hole lot thank"
"Great app, but if i type a specific song title(specially those with long titles) it just shows retry please help me out wth this, but besides that its the best downloader i've tried so far,keep it up,","OTHER","specif song type app titl retri tri besid help pleas"
"Good","OTHER",""
"How can YU be sure that it the song YU want before YU download it?","INFORMATION SEEKING",""
"I downloaded two songs and it wasn't what I wanted.","OTHER",""
"I wished I could preview the song before I download the jacked up versions","FEATURE REQUEST","song download version jack wish preview"
"Frostwire","OTHER",""
"They Had None Of The Music I Searched.","OTHER",""
"It was 10 times better with the YouTube download option.","OTHER",""
"But taking it out, I can't get what I'm looking for.","PROBLEM DISCOVERY",""
"It finds the songs fine it just won't download them","PROBLEM DISCOVERY",""
"Frostwire is awesome!","OTHER",""
"Same downloader I am using in laptop and phone!","OTHER",""
"Updated with new top songs too.","OTHER",""
"What i loved the most was whenever there's a complaint, Frostwire instantly replies back to fix anything.","PROBLEM DISCOVERY","frost love fix repli wire complaint"
"I haven't seen Frostwire plus though.","OTHER",""
"Was it necessary to have it?","FEATURE REQUEST",""
"Anyway, great job!","OTHER",""
"And keep it up!","OTHER",""
"Always worked for me.but now i cant even download my music and the youtube search that was always there to save the day isnt there anymore either","PROBLEM DISCOVERY","search download save cant day tube music"
"This app made my phone glitch so much and I have no idea why.","INFORMATION GIVING","phone glitch app idea"
"As soon as I downloaded 1 song my phone started to glitch like crazy and I had to undownload right away.","OTHER","phone start crazi glitch download"
"Awesome!","OTHER",""
"I was able to download ny fave song!","OTHER",""
"LOVE IT!!!!","OTHER",""
"This app is great but drains by battery so quick.","OTHER",""
"Why?","OTHER",""
"Anyone else have this problem?","PROBLEM DISCOVERY",""
"How come when I search for an artist and a song and I start typing it gives me the full name but then it says.not found?","PROBLEM DISCOVERY","search type song artist gife found name start"
"I easily find a song with authentic album covers!","OTHER",""
"It's really nice to hear music with album art on it.","OTHER",""
"There are downloaders wherein there is no any album art.","OTHER",""
"Goodjob!","OTHER",""
"U can't get YouTube downloads or nothing I look up for a song and won't find it this app used to be the best but now I can't find nothing on it.","PROBLEM DISCOVERY","look song tube app download"
"Never find what i want what's a good up to date music app ppl","OTHER","date pol app music"
"The app made my phone crash 4 times","INFORMATION GIVING","time phone crash app"
"I loved this app but now i cant find anything.","PROBLEM DISCOVERY",""
"It dont give me any results no more please fix!","PROBLEM DISCOVERY",""
"This app keeps crashing mid search.","PROBLEM DISCOVERY",""
"I'll get maybe the first ten results before the screen goes black and stops responding .","OTHER","screen result respond stop"
"Can you fix this?","PROBLEM DISCOVERY",""
"I downloaded several songs that just wont work.","OTHER",""
"and after the download is complete, the file isn't even in the folder that its supposed to be, its like nothing happened at all.","OTHER","file folder happen suppos download"
"Tried three different songs.","OTHER",""
"Nothing.","OTHER",""
"Not off the wall stuff either.","OTHER",""
"Pop ups all up in it.","OTHER",""
"Good","OTHER",""
"Thank you for this.","OTHER",""
"Just downloaded my favs music.","INFORMATION GIVING",""
"It's a really good app but for some reason some of the music will not work anymore can you please fix?","PROBLEM DISCOVERY","pleas reason fix app music"
"Hell did frostwire get rid of the youtube grrr","OTHER","wire frost tube hell"
"Terrible takes up way to much space per song","OTHER",""
"The music I download is so fast","OTHER",""
"I love the app but it won't let me download anything.","OTHER",""
"I still give it 5 stars","OTHER",""
"I absolutely love this app it's amazing","OTHER",""
"App is useless!!","OTHER",""
"Its fun and awesome","OTHER",""
"Great!!","OTHER",""
"Doesnt find much and DRAINS 30% battery.","OTHER",""
"Stays on all the time!","OTHER",""
"It used to work but now it just have up like today i looked up love the way you lie and it gave me it but in a really fast talking and it doesn't even sound like reana or however you spell it please fix i really don't want to regret ever liking frostwire.","PROBLEM DISCOVERY","lie spell frost arena talk wire sound look like regret"
"In now i regret using it nothing will pull up.","OTHER",""
"Downloading music type things that i had this is the worst","OTHER",""
"Great app but the YouTube search engine quit working","OTHER","quit tube app engin"
"Bring back the YouTube sources,the others suck.","OTHER","bring suck tube sourc"
"B","OTHER",""
"I can't find any korn songs.","PROBLEM DISCOVERY",""
"This app needs more music.","FEATURE REQUEST",""
"He","OTHER",""
"This app is pathetic.","OTHER",""
"Can't even find popular songs let alone anything else.","PROBLEM DISCOVERY",""
"You'd get zero if I could.","OTHER",""
"can you make it so we coild preview the song on the same page instead of going to a diffrent page","FEATURE REQUEST",""
"Reliable,","OTHER",""
"This app is the real deal.","OTHER",""
"The first search I did was a success!!","OTHER",""
"I highly recommend this app!!!!","OTHER",""
"Booooo","OTHER",""
"When u tryin to download the real song its somebody else  jive self tryin to rap","OTHER","rap tri song self download"
"I love love loveee  this app most music apps say ""downloading"" and then it doesn't even show up but this one works !!","PROBLEM DISCOVERY","pap love app download ovel music"
"Thank uuuuuuuu","OTHER",""
"Just find another app.","INFORMATION GIVING",""
"Dont waste your time.","INFORMATION GIVING",""
"Great","OTHER",""
"I used to be able to download any song and now it doesn't find any song i want.","PROBLEM DISCOVERY",""
"I have downloaded many songs from this app it has no problems.Get downloded very fast and has no adds everyone must download it.","OTHER","add song app download"
":)","OTHER",""
"I hate it","OTHER",""
"Wanted real songs, only got crap alternatives.","OTHER",""
"Waste of time","OTHER",""
"Took of YouTube hate t now smh","OTHER",""
"Once I updated this app I found every song I wanted!","INFORMATION GIVING","updat found app song"
"Very fast downloading speed and the sound quality is impeccable!!!","OTHER","speed qualiti sound download"
"Music is key to my survival lol so thanks for updating and addressing any issues promptly!","OTHER","address updat thank issu music"
"Absolutely sucks.","OTHER",""
"As soon as i opened it, it froze my phone.","PROBLEM DISCOVERY",""
"What happened to YouTube songs bc I always downloaded there versions.","INFORMATION SEEKING","version song happen tube download"
"Bring it back or I'll find songs else where","OTHER",""
"I download this and it deleted all I had 64 gigs of music and movies","OTHER","movi delet gig music download"
"Stopped working suddenly.","OTHER",""
"Then Started telling me that in order to get more search results I need to download another app.even after downloading it it still would give me less than 3 results per search!","FEATURE REQUEST","search result app download tell start"
"Ugh","OTHER",""
"thank you for your reply I tried the sd card unmount and it still says that I can only save to internal memory so I'll email ya all other then that keep rocking on frostwire is the best!!!","OTHER","email frost card repli save tri unmount memori wire rock thank"
"thank you for making my love for music so much easier to have with me on all my devices!!","INFORMATION GIVING","devic thank love music"
"It doesn't have the songs you want","OTHER",""
"Definitely not worth downloading.","OTHER",""
"Would be better if you could listen to songs before downloading.","FEATURE REQUEST",""
"Not that good","OTHER",""
"Well made app that looks and feels very professional.","OTHER",""
"Has songs that my other music apps didn't find.","OTHER",""
"Loving it so far!","OTHER",""
"Great","OTHER",""
"The songs wont download.","OTHER",""
"After the download completes it shows error5005 written .","OTHER","error complet written download"
"Such a crummy download dont bother","OTHER",""
"Super good","OTHER",""
"Back in business all the songs I want","OTHER",""
"Not all songs on here","OTHER",""
"Couldn't just play .forced to download.","PROBLEM DISCOVERY",""
"Uninstalling","OTHER",""
"Downloads","OTHER",""
"Every time I want to download a song there's always these f***ing remixes of dj's  f***ing up the original song and you can't find the original either","PROBLEM DISCOVERY","time remix song inf download"
"Great app, seems like you can download whatever you want from here.","OTHER",""
"Love it.","OTHER",""
"I understand the reason why youtube had to be taken down, I still enjoy the app thoroughly.","OTHER","app reason tube understand enjoy"
"Thanks","OTHER",""
"Never finds any songs or artists.","OTHER",""
"Popular ones too, CCR, pink, no doubt.like come on.","OTHER",""
"This is for music how about get a better search engine I never find anything I'm looking for.","PROBLEM DISCOVERY","engin search look music"
"Suuuper crappy","OTHER",""
"This app is awesome I'm having no troubles its coo","OTHER",""
"I'm speech less.","OTHER",""
"Great music app recommend it becareful don't get to attached to it","OTHER","attach recommend app music"
"We Wil see","OTHER",""
"Very good and fast without any problems","OTHER",""
"Good app","OTHER",""
"Found the song I wanted so I'm happy (BAD BLOOD!)","OTHER",""
"It used to be awesome I could find just about anything I searched for but lately alot of my searches come up with no results & the app constantly shuts down also my phone started getting real slow & acting stupid lately I think it's from this app","OTHER","search result app get shut phone lot act start"
"It froze my phone","PROBLEM DISCOVERY",""
"It could be better if it let you listen to the song before you download it","FEATURE REQUEST",""
"The music pops up fine when it comes to get what you want its when you find an song and its right there popping up in the tool bar in front of your face and stills say retry searching.","OTHER","pop song search bar retri front tool music"
"Not bad but limited.song","OTHER",""
"good","OTHER",""
"I just want music.","INFORMATION GIVING",""
"Tried to find the song I want,but absolutely nothing.all covers, please fix this I don't want to download covers and remixes","PROBLEM DISCOVERY","cover song fix download tri pleas remix"
"So they fixed the YouTube problem now I accidentally played a song from the app instead on my phone's library and the art from that song won't get off my lock screen.","INFORMATION GIVING","screen song art fix app librari lock play phone tube"
"Its annoying af","OTHER",""
"Great","OTHER",""
"Sucks don't waste ur time.","OTHER",""
"You cannot find any sounds I have looked for a song by Maxwell and a song by Ciara all I see is ppl's sorry remixes all I want is the song ok if u have ppl remixes but have at least 1 copy of the song .","PROBLEM DISCOVERY","tiara song pol sorri copi maxwel sound remix look"
"Have seen way better downloaders","OTHER",""
"Love this app works great with Frostwire plus download Frostwire plus from Firefox","OTHER","irefox frost love app download wire"
"Amazing grace","OTHER",""
"Tired OF COVER songs!","OTHER",""
"I DON'T want cover songs I want the real songs.","OTHER",""
".","OTHER",""
"It keeps crashing","PROBLEM DISCOVERY",""
"It's hard to find music, only more mainstream songs were able to be found.","OTHER",""
"But if you into that then this is the app for you.","OTHER",""
"I love this app and told everybody to download it but I haven't even opened it since an update ruined my search capabilities I used to go on youtube and copy the URL so I could download the video.","OTHER","search love app download copi video capabl ruin updat told tube"
"Update after receiving a response directly from frostwire i understand appreciate the response and recommend this app love it.","OTHER","receiv frost love app appreci wire updat respons recommend understand"
"Had to go online to reinstall to get search results but now it won't down load anything from Hellyeah and I don't why.","OTHER","hell line yeah result reinstal"
"Fix it for a better rating I used to really it.","PROBLEM DISCOVERY",""
"It worked great , then stopped , now works again .","OTHER",""
"Best music downloader out there .","OTHER",""
"Won't need to worry any more","OTHER",""
"What happened to the YouTube option","INFORMATION SEEKING",""
"The best music app thanks for this company thanks a lot keep up","OTHER","compani thank lot app music"
"I have always loved this app","OTHER",""
"Very convenient to use,.","OTHER",""
"it's so easy","OTHER",""
"Dont u look on this and download this app right now!!!!!!!!!!!!!!!!!!!","INFORMATION GIVING",""
"This is a good app but I have been experiencing some search difficulties but other than that it is the best one I have had so far.","OTHER","search experienc app difficulti"
"Who ever made this app r genius","INFORMATION GIVING",""
"Very good and fast","OTHER",""
"I'd give this app 5 stars if they wouldn't make their app your default player.","OTHER","default player app star"
"Everytime I get into my car my Bluetooth syncs as usual and this app takes over my default music player for my phone.","OTHER","time player app sync default car phone music"
"I do not like that only bc this app doesn't have all my music only recent downloads.","OTHER",""
"If they would allow that in the settings to remove as ""taking over my default player"" I'd change to 5 stars!","INFORMATION GIVING","player set take default star remov allow chang"
"Was a 5 till it stop searching everything, I used to get it from YouTube through frostwire but now its not an option wtf fix it","OTHER","search frost fix wire stop option till tube"
"Good","OTHER",""
"Its amazing, so easy to use!!!","OTHER",""
"Idkk if im doing this rightt.","OTHER",""
"but it says I can get YouTube back?!","OTHER",""
"On the Frostwire Plus?!","OTHER",""
"And that ik of I downloaded it but it's still not working :(.","PROBLEM DISCOVERY",""
"pleasee help me.","OTHER",""
"I really miss this app","OTHER",""
"This app is great I can download any music I want I give u 5 stars","OTHER","star music app download"
"0 songs","OTHER",""
"This one is better than the other downloaders.","OTHER",""
"Simple to use and very handy to those music enthusiatst.","OTHER",""
"No more to say!","OTHER",""
"Best hai","OTHER",""
"Crashed my phone instantly","PROBLEM DISCOVERY",""
"Good","OTHER",""
"Awesome application for when you're feeling a bit frosty and when you need to cool down and unwind kick your feet up and relax while wire and frost do the rest.","FEATURE REQUEST","cool applic frost feel wire rest kick bit foot relax"
"Downloaded one song.","OTHER",""
"Started playing it and it completely froze my phone.","PROBLEM DISCOVERY","play phone start froze"
"Had to pull the battery to restart it.","OTHER",""
"I just downloaded it and can't get it to download anything and my 3G is working fine please help","PROBLEM DISCOVERY",""
"I love how every song is free!","OTHER",""
"I can't play any of my music.","PROBLEM DISCOVERY",""
"I've done what I can and it refuses to play.","OTHER",""
"It is very good app","OTHER",""
"Even with so many search engines you still won't be able to find the song your looking for.","PROBLEM DISCOVERY","look search song engin"
"Me happy, app good, LOL!","OTHER",""
"I'm thirteen yo and just did a favor for my parents.","INFORMATION GIVING",""
"I deleted their last crappy music downloader and downloaded this one.","OTHER",""
"(Due to the fact that it has good reviews).","OTHER",""
"I searched Beautiful In White (Wedding song) to download for their anniversary.","OTHER","download search anniversari wed song"
"It took a while to search in the music section.","OTHER",""
"A number popped up on the movies section and in boredom, I went there.","OTHER","movi pop section boredom"
"And it completely made me rate this a 1 star.","OTHER",""
"I SAW UNNECESSARY P*R*.","OTHER",""
"(The song's completely innocent.","OTHER",""
"I promise.)","OTHER",""
"You guys need to filter things.","FEATURE REQUEST",""
"Minimal flaws but still 9 stars for me.","OTHER",""
"Kudos!","OTHER",""
"Keep it up!","OTHER",""
"Results are few and far.","OTHER",""
"I'm extremely disappointed","OTHER",""
"It was sooooo good at first but now it doesn't even find songs.","PROBLEM DISCOVERY",""
"No matter what I look for I can always find it on here I tried other sites and it was always a hassle I would recommend this to a friend","OTHER","site matter tri friend look hassl recommend"
"Nothing works.","OTHER",""
"There is no more results for even the simplest song.","OTHER",""
"Frostwire has always been great and will always be the only app I'll use on my phone or laptop!","INFORMATION GIVING","frost app laptop wire phone"
"Horrible search results, horrible sound quality","OTHER",""
"Hate it","OTHER",""
"I can look up any song and it's there no problems","PROBLEM DISCOVERY",""
"Froze my phone.","PROBLEM DISCOVERY",""
"If you music save to SD card and delete the app, it deletes all the music","OTHER","save delet card app music"
"Just like every other app.","INFORMATION GIVING",""
"you don't have ""cece winans worthy"" even YouTube don't play it.","INFORMATION GIVING",""
"just useless!","OTHER",""
"It would not let me play all the songs I downloaded.","OTHER",""
"Fox it or take the app off here.","OTHER",""
"Duh","OTHER",""
"Awesome app.","OTHER",""
"Amazing.","OTHER",""
"I dowlaoded a huge amount of songs.","OTHER",""
"When I try to scroll down to the out her ones it keeps going back up.","INFORMATION GIVING",""
"Please fix this","PROBLEM DISCOVERY",""
"a little bit problem the video is blurd","OTHER",""
"Its a good app dont get me wrong, but i wish it had more songs i was looking for and it would show who the song is by.","FEATURE REQUEST","wish song look app"
"Because i keep finding songs with the same ne and there not the right ones.","OTHER",""
"Great app","OTHER",""
"Always up to date with my new music","OTHER",""
"It worked good but now it won't find any songs I look for and it only loads random things that aren't even songs","PROBLEM DISCOVERY",""
"Awesome","OTHER",""
"This is the best  I wanted to support you frost wire till I update  it and it doesn't want to download I was going to give my money to you per month","INFORMATION GIVING","download money month wire support updat till"
"This is fast downloading it has all the songs I look for I jam out all the time now my Lil sis even loves it lol","OTHER","time song ill love download look jam"
"I used to have no problems with this app.","PROBLEM DISCOVERY",""
"Now no results come up in basic searches.","OTHER",""
"When I download songs extras will end up in my list, that I didn't want.","OTHER","list song extra download"
"Corrupted files, etc.","OTHER",""
"Garbage app for music","OTHER",""
"I've noticed this a lot with music downloaders they only have the covers of songs","OTHER","song cover loader lot notic music"
"Until they took all the YouTube downloads off.","OTHER",""
"Now it sucks","OTHER",""
"thank you for this","OTHER",""
"Every song I look up its not the songs so crapy remix like going dow for real is not real at all plz fix dat","PROBLEM DISCOVERY","fix remix song look"
"I like to use a different music player and hate that this starts everytime I get in my car.","OTHER","time player hate car start music"
"I have to close this then start the other.","OTHER",""
"Please add a setting to disable this.","FEATURE REQUEST","add pleas set disabl"
"it's takin forever just for me to download the app.","OTHER",""
"just imagine how slow it gone be when it finally download.","OTHER",""
"i need a good app that download music and a playlist!!!","OTHER","list play music app download"
"it was pretty good until out of nowhere it made a turn for the worse.","INFORMATION GIVING",""
"I can't even find the most basic popular  songs.","PROBLEM DISCOVERY",""
"you can search a song and it'll pop up on the search  before you even finish typing it.","INFORMATION GIVING","type pop search finish song"
"sounds good right?","INFORMATION SEEKING",""
"u select the song you're searching for and would get only 4 results with NONE of them being what you're looking for.","OTHER","select song search result none look"
"smh this app is a BUST.","OTHER",""
"don't believe me?","OTHER",""
"search john legend- glory and watch what u get.","OTHER","watch legend search glori john"
"enjoy a good laugh while you're at it.","OTHER",""
"When i look a song up it gives me the song i want.It is very fast.I love this app!!!!","OTHER","gife song love look app"
"Sweet","OTHER",""
"Before i download something I listen to the music but it wouldn't let me so I had to download it then listen to it if it wasn't then one I had to delete it then do it all over again but it does work","PROBLEM DISCOVERY","delet listen music download"
